semantics,"{'lambda': 0.18181818181818182, 'formal': 0.09090909090909091, 'type': 0.09090909090909091, 'programs': 0.09090909090909091, 'attribute': 0.09090909090909091, 'operational': 0.09090909090909091, 'axiomatic': 0.09090909090909091, 'logic': 0.09090909090909091, 'continuations': 0.09090909090909091, 'interaction': 0.09090909090909091}"
logics,{'computer': 1.0}
computability,{'theory': 1.0}
logistic,"{'regression': 0.5, 'poisson': 0.25, 'models': 0.25}"
k,{'nearest': 1.0}
nearest,"{'neighbours': 0.5, 'neighbor': 0.5}"
neighbours,{'regularization': 1.0}
regularization,"{'methods': 0.5, 'generalization': 0.5}"
bayesian,"{'inference': 0.4, 'networks': 0.2, 'modelling': 0.1, 'point': 0.1, 'intervals': 0.1, 'learning': 0.1}"
naã¯ve,{'bayes': 1.0}
bayes,"{'classification': 0.3333333333333333, 'inference': 0.3333333333333333, 'decision': 0.3333333333333333}"
bootstrap,"{'jackknife': 0.5, 'tree': 0.25, 'estimates': 0.25}"
tree,"{'based': 0.25, 'strings': 0.25, 'algorithm': 0.25, 'structures': 0.25}"
stratified,"{'proportional': 0.5, 'cluster': 0.5}"
proportional,"{'post': 0.5, 'fitting': 0.5}"
cluster,"{'multi': 0.25, 'sampling': 0.25, 'analysis': 0.25, 'testing': 0.25}"
completely,"{'randomized': 0.5, 'observed': 0.5}"
randomized,"{'complete': 0.25, 'block': 0.25, 'binary': 0.25, 'heaps': 0.25}"
block,"{'designs': 0.6, 'split': 0.2, 'stream': 0.2}"
latin,"{'squares': 0.6666666666666666, 'square': 0.3333333333333333}"
split,{'plot': 1.0}
plot,"{'fractional': 0.5, 'designs': 0.5}"
fractional,"{'factorial': 0.3333333333333333, 'replication': 0.3333333333333333, 'cascading': 0.3333333333333333}"
response,"{'surface': 0.5, 'measurement': 0.25, 'measures': 0.25}"
size,{'power': 1.0}
simultaneous,{'inference': 1.0}
detrending,{'autoregressive': 1.0}
autoregressive,{'moving': 1.0}
arma,{'models': 1.0}
stationarity,{'seasonality': 1.0}
seasonality,{'state': 1.0}
state,"{'space': 0.5, 'spaces': 0.5}"
lagged,{'regression': 1.0}
input,"{'random': 0.5, 'output': 0.5}"
coefficient,{'models': 1.0}
secant,{'bisection': 1.0}
bisection,{'condition': 1.0}
condition,"{'number': 0.5, 'lax': 0.5}"
seidel,{'gauss': 1.0}
jacobi,{'sor': 1.0}
sor,{'fixed': 1.0}
interpolation,{'polynomial': 1.0}
modelling,"{'simulation': 0.16666666666666666, 'mathematical': 0.08333333333333333, 'partial': 0.08333333333333333, 'manifold': 0.08333333333333333, 'analysis': 0.08333333333333333, 'discrete': 0.08333333333333333, '2d': 0.08333333333333333, 'techniques': 0.08333333333333333, 'development': 0.08333333333333333, 'whole': 0.08333333333333333, 'research': 0.08333333333333333}"
come,{'various': 1.0}
banach,"{'hilbert': 0.5, 'emphasis': 0.25, 'spaces': 0.25}"
hilbert,"{'spaces': 0.5, 'basis': 0.3, 'nullstellensatz': 0.2}"
compact,{'operators': 1.0}
unbounded,{'operators': 1.0}
lebesgue,"{'measure': 0.4, 'radon': 0.4, 'lemma': 0.2}"
radon,{'nikodym': 1.0}
nikodym,{'theorem': 1.0}
lp,"{'spaces': 0.6666666666666666, 'soboloev': 0.3333333333333333}"
bounded,{'linear': 1.0}
pdes,"{'method': 0.3333333333333333, 'elementary': 0.16666666666666666, 'linear': 0.16666666666666666, 'wave': 0.16666666666666666, 'reaction': 0.16666666666666666}"
maximum,"{'likelihood': 0.5555555555555556, 'principles': 0.1111111111111111, 'flows': 0.1111111111111111, 'posteriori': 0.1111111111111111, 'clique': 0.1111111111111111}"
elliptic,"{'equations': 0.25, 'curves': 0.25, 'partial': 0.25, 'curve': 0.25}"
variational,"{'methods': 0.6666666666666666, 'formulation': 0.3333333333333333}"
heat,{'wave': 1.0}
wave,{'equations': 1.0}
noetherian,"{'artinian': 0.6666666666666666, 'rings': 0.3333333333333333}"
artinian,{'modules': 1.0}
vanishing,{'ideals': 1.0}
nullstellensatz,"{'localization': 0.4, 'algebraic': 0.4, 'consequences': 0.2}"
localization,"{'rings': 0.75, 'mobile': 0.25}"
tensor,"{'product': 0.6, 'fields': 0.2, 'analysis': 0.2}"
algebras,"{'semisimple': 0.25, 'group': 0.125, 'characters': 0.125, 'hilberts': 0.125, 'krull': 0.125, 'field': 0.125, 'ccs': 0.125}"
semisimple,"{'rings': 0.6666666666666666, 'finite': 0.3333333333333333}"
schurâ€™s,{'lemma': 1.0}
jacobson,{'density': 1.0}
density,"{'theorem': 0.5, 'matrix': 0.25, 'estimation': 0.25}"
artin,{'wedderburn': 1.0}
wedderburn,{'theorem': 1.0}
exact,"{'sequences': 0.6666666666666666, 'string': 0.3333333333333333}"
injective,{'modules': 1.0}
flat,{'modules': 1.0}
solvable,{'nilpotent': 1.0}
nilpotent,{'semisimple': 1.0}
dimensional,"{'lie': 0.2, 'dynamical': 0.2, 'contingency': 0.2, 'analysis': 0.2, 'multidimensional': 0.2}"
lie,"{'algebras': 0.3333333333333333, 'correspondence': 0.3333333333333333, 'groups': 0.3333333333333333}"
sylow,{'theorems': 1.0}
derived,{'series': 1.0}
holder,{'theorem': 1.0}
minimal,{'polynomials': 1.0}
closure,{'separable': 1.0}
ring,"{'extensions': 0.5, 'topological': 0.25, 'integral': 0.25}"
galois,"{'groups': 0.5, 'theory': 0.5}"
cyclotomic,{'field': 1.0}
map,"{'lie': 0.5, 'maximum': 0.5}"
correspondence,{'homomorphisms': 1.0}
coverings,{'closed': 1.0}
closed,"{'fields': 0.6666666666666666, 'subgroups': 0.3333333333333333}"
cartan,{'subgroups': 1.0}
homogeneous,{'spaces': 1.0}
topological,"{'spaces': 0.5, 'theory': 0.25, 'space': 0.25}"
topologies,"{'countability': 0.6666666666666666, 'alaoglus': 0.3333333333333333}"
metrisation,{'brief': 1.0}
commutative,"{'algebra': 0.6666666666666666, 'ring': 0.3333333333333333}"
hilberts,{'nullstellensatz': 1.0}
zariski,{'topology': 1.0}
varieties,"{'algebraically': 0.4, 'complex': 0.4, 'morphisms': 0.2}"
algebraically,{'closed': 1.0}
genus,{'divisors': 1.0}
divisors,{'line': 1.0}
bundles,{'riemann': 1.0}
roch,{'theorem': 1.0}
bã©zouts,{'theorem': 1.0}
differentiable,{'structures': 1.0}
covering,{'spaces': 1.0}
homology,"{'via': 0.5, 'functor': 0.5}"
eilenberg,{'steenrod': 1.0}
steenrod,{'axioms': 1.0}
functor,"{'topics': 0.5, 'course': 0.5}"
recursive,"{'functions': 0.6666666666666666, 'programs': 0.3333333333333333}"
philosophy,{'mathematics': 1.0}
modular,"{'forms': 0.3333333333333333, 'object': 0.3333333333333333, 'arithmetic': 0.3333333333333333}"
cumulative,{'distribution': 1.0}
extension,{'probability': 1.0}
cantelli,{'lemmas': 1.0}
lemmas,{'convergence': 1.0}
identically,{'distributed': 1.0}
distributed,"{'databases': 0.09375, 'sequences': 0.0625, 'systems': 0.0625, 'multi': 0.0625, 'algorithms': 0.0625, 'data': 0.0625, 'simulation': 0.0625, 'concurrency': 0.0625, 'networks': 0.03125, 'generative': 0.03125, 'manufacturing': 0.03125, 'interactive': 0.03125, 'web': 0.03125, 'agent': 0.03125, 'collaborative': 0.03125, 'cognition': 0.03125, 'open': 0.03125, 'agents': 0.03125, 'environment': 0.03125, 'settings': 0.03125, 'transaction': 0.03125, 'operating': 0.03125, 'file': 0.03125}"
characteristic,{'functions': 1.0}
sufficiency,"{'efficiency': 0.6666666666666666, 'factorization': 0.3333333333333333}"
neyman,{'pearson': 1.0}
pearson,"{'paradigm': 0.6666666666666666, 'theory': 0.3333333333333333}"
paradigm,{'likelihood': 1.0}
ratio,"{'tests': 0.4, 'chi': 0.2, 'score': 0.2, 'regression': 0.2}"
3175,{'tensor': 1.0}
relativity,{'theory': 1.0}
characters,{'irreducible': 1.0}
irreducible,{'representations': 1.0}
induced,{'representations': 1.0}
paths,"{'cycles': 0.5, 'minimum': 0.25, 'chromatic': 0.25}"
connectivity,{'euler': 1.0}
tours,{'hamilton': 1.0}
edge,{'colouring': 1.0}
colouring,"{'independent': 0.5, 'planar': 0.5}"
cliques,{'vertex': 1.0}
vertex,{'colouring': 1.0}
partitions,"{'integers': 0.5, 'rooted': 0.5}"
polyas,{'theory': 1.0}
steiner,{'triple': 1.0}
posets,{'lattices': 1.0}
lattices,{'introduction': 1.0}
markov,"{'processes': 0.375, 'chains': 0.125, 'decision': 0.125, 'systems': 0.125, 'random': 0.125, 'models': 0.125}"
hidden,"{'markov': 0.6666666666666666, 'line': 0.3333333333333333}"
signal,{'processing': 1.0}
actuarial,{'sciences': 1.0}
martingales,"{'stopping': 0.3333333333333333, 'introduction': 0.3333333333333333, 'stochastic': 0.3333333333333333}"
stopping,"{'times': 0.5, 'course': 0.5}"
snell,{'envelope': 1.0}
envelope,{'interest': 1.0}
markovitz,{'portfolio': 1.0}
brownian,{'motion': 1.0}
motion,"{'black': 0.25, 'course': 0.25, 'continuous': 0.25, 'capture': 0.25}"
black,{'scholes': 1.0}
scholes,{'formula': 1.0}
european,{'options': 1.0}
machines,"{'reproducing': 0.3333333333333333, 'halting': 0.3333333333333333, 'online': 0.3333333333333333}"
reproducing,{'kernel': 1.0}
vc,"{'theory': 0.5, 'dimension': 0.5}"
pac,{'learning': 1.0}
manifold,{'learning': 1.0}
boosting,{'simulation': 1.0}
rejection,{'method': 1.0}
monte,{'carlo': 1.0}
carlo,{'markov': 1.0}
chains,{'resampling': 1.0}
resampling,"{'methods': 0.6666666666666666, 'computer': 0.3333333333333333}"
jackknife,{'applications': 1.0}
smoothing,"{'methods': 0.6666666666666666, 'techniques': 0.3333333333333333}"
tables,"{'generalized': 0.125, 'applications': 0.125, 'nominal': 0.125, 'log': 0.125, 'incomplete': 0.125, 'tables': 0.125, 'ordered': 0.125, 'lexical': 0.125}"
verification,"{'log': 0.1111111111111111, 'simulation': 0.1111111111111111, 'use': 0.1111111111111111, 'secure': 0.1111111111111111, 'communications': 0.1111111111111111, 'validation': 0.1111111111111111, 'techniques': 0.1111111111111111, 'general': 0.1111111111111111, 'design': 0.1111111111111111}"
logit,{'models': 1.0}
multiway,{'frequency': 1.0}
drawn,{'life': 1.0}
unconstrained,{'optimization': 1.0}
convexity,{'coercivity': 1.0}
coercivity,{'existence': 1.0}
constrained,{'optimization': 1.0}
projection,{'kuhn': 1.0}
kuhn,{'tucker': 1.0}
tucker,{'relations': 1.0}
uzawa,{'method': 1.0}
write,{'report': 1.0}
math,"{'6507': 0.03076923076923077, '6008': 0.03076923076923077, '5818': 0.015384615384615385, '5808': 0.015384615384615385, '5819': 0.015384615384615385, '5009': 0.015384615384615385, '5003': 0.015384615384615385, '5007': 0.015384615384615385, '5008': 0.015384615384615385, '5005': 0.015384615384615385, '5405': 0.015384615384615385, '5406': 0.015384615384615385, '5407': 0.015384615384615385, '5107': 0.015384615384615385, '5109': 0.015384615384615385, '5104': 0.015384615384615385, '5001': 0.015384615384615385, '5106': 0.015384615384615385, '5103': 0.015384615384615385, '5108': 0.015384615384615385, '5102': 0.015384615384615385, '5002': 0.015384615384615385, '5201': 0.015384615384615385, '5205': 0.015384615384615385, '5206': 0.015384615384615385, '5208': 0.015384615384615385, '6104': 0.015384615384615385, '5300': 0.015384615384615385, '5301': 0.015384615384615385, '6807': 0.015384615384615385, '5305': 0.015384615384615385, '5306': 0.015384615384615385, '5605': 0.015384615384615385, 'comp': 0.015384615384615385, '5202': 0.015384615384615385, '5207': 0.015384615384615385, '5709': 0.015384615384615385, '5806': 0.015384615384615385, '5408': 0.015384615384615385, '5403': 0.015384615384615385, '5701': 0.015384615384615385, '5609': 0.015384615384615385, '5801': 0.015384615384615385, '5803': 0.015384615384615385, '5804': 0.015384615384615385, '5805': 0.015384615384615385, '6002': 0.015384615384615385, '6201': 0.015384615384615385, '6508': 0.015384615384615385, '5607': 0.015384615384615385, '5802': 0.015384615384615385, '6101': 0.015384615384615385, '6009': 0.015384615384615385, '6102': 0.015384615384615385, '6103': 0.015384615384615385, '5821': 0.015384615384615385, '5822': 0.015384615384615385, '6806': 0.015384615384615385, '5900': 0.015384615384615385, '5901': 0.015384615384615385, '6900': 0.015384615384615385, '6901': 0.015384615384615385, '5910': 0.015384615384615385}"
5818,{'carleton': 1.0}
carleton,{'university': 1.0}
shortest,{'paths': 1.0}
minimum,"{'spanning': 0.5, 'cost': 0.25, 'set': 0.25}"
spanning,"{'trees': 0.5, 'tree': 0.5}"
optimal,"{'matching': 0.2, 'classifiers': 0.2, 'tests': 0.2, 'designs': 0.2, 'stopping': 0.2}"
bipartite,{'graphs': 1.0}
5808,{'carleton': 1.0}
rooted,{'trees': 1.0}
wz,{'method': 1.0}
inversions,{'singularity': 1.0}
singularity,{'analysis': 1.0}
asymptotics,{'selected': 1.0}
hypergeometric,{'functions': 1.0}
5819,{'carleton': 1.0}
5009,{'carleton': 1.0}
5003,{'carleton': 1.0}
daniell,{'stone': 1.0}
stone,{'theory': 1.0}
5007,"{'carleton': 0.6666666666666666, 'elg': 0.3333333333333333}"
alaoglus,{'theorem': 1.0}
riesz,{'representation': 1.0}
5008,{'carleton': 1.0}
5005,{'carleton': 1.0}
stabilityinvariant,{'manifolds': 1.0}
hyperbolic,"{'theory': 0.5, 'systems': 0.5}"
perturbation,"{'asymptotic': 0.3333333333333333, 'methods': 0.3333333333333333, 'differential': 0.3333333333333333}"
asymptotic,"{'methods': 0.16666666666666666, 'comparison': 0.16666666666666666, 'series': 0.16666666666666666, 'expansion': 0.16666666666666666, 'properties': 0.16666666666666666, 'notations': 0.16666666666666666}"
bifurcations,{'global': 1.0}
dynamicsthis,{'course': 1.0}
5405,{'carleton': 1.0}
soboloev,{'spaces': 1.0}
lax,"{'milgram': 0.5, 'theorem': 0.5}"
milgram,{'theorem': 1.0}
galerkin,{'approximation': 1.0}
parabolic,{'pdes': 1.0}
reaction,{'diffusion': 1.0}
infinite,{'dimensional': 1.0}
regularity,{'course': 1.0}
5406,{'carleton': 1.0}
5407,{'carleton': 1.0}
schurs,{'lemma': 1.0}
5107,"{'carleton': 0.4, 'academic': 0.4, 'exam': 0.2}"
5109,{'carleton': 1.0}
5104,{'carleton': 1.0}
prime,{'spectrum': 1.0}
spectrum,{'commutative': 1.0}
krull,{'dimension': 1.0}
dimension,"{'ring': 0.25, 'theory': 0.25, 'reduction': 0.25, 'external': 0.25}"
dependence,{'going': 1.0}
going,"{'going': 0.5, 'noether': 0.5}"
noether,{'normalization': 1.0}
normalization,"{'lemma': 0.3333333333333333, 'rewriting': 0.3333333333333333, 'introduction': 0.3333333333333333}"
morphisms,{'course': 1.0}
5001,{'carleton': 1.0}
5106,{'carleton': 1.0}
5103,{'carleton': 1.0}
5108,{'carleton': 1.0}
5102,{'carleton': 1.0}
5002,{'carleton': 1.0}
5201,{'carleton': 1.0}
homotopy,{'fundamental': 1.0}
net,{'filter': 1.0}
filter,{'convergence': 1.0}
5205,"{'carleton': 0.6666666666666666, 'cannot': 0.3333333333333333}"
5206,{'carleton': 1.0}
5208,{'carleton': 1.0}
6104,{'carleton': 1.0}
cryptographic,"{'methods': 0.5, 'one': 0.5}"
authentication,"{'data': 0.2, 'zero': 0.2, 'application': 0.2, 'techniques': 0.2, 'copy': 0.2}"
cryptography,"{'rsa': 0.14285714285714285, 'classical': 0.14285714285714285, 'parallel': 0.14285714285714285, 'network': 0.14285714285714285, 'proofs': 0.14285714285714285, 'steganography': 0.14285714285714285, 'web': 0.14285714285714285}"
rsa,{'integer': 1.0}
factorization,"{'diffie': 0.25, 'theorem': 0.25, 'integers': 0.25, 'methods': 0.25}"
diffie,{'hellman': 1.0}
hellman,{'discrete': 1.0}
5300,{'carleton': 1.0}
gentzens,{'cut': 1.0}
cut,{'elimination': 1.0}
henkin,{'models': 1.0}
undecidability,{'special': 1.0}
permitting,{'depending': 1.0}
interests,{'instructor': 1.0}
instructor,{'audience': 1.0}
5301,{'carleton': 1.0}
languages,"{'lambda': 0.05555555555555555, 'complexity': 0.05555555555555555, 'software': 0.05555555555555555, 'essential': 0.05555555555555555, 'influence': 0.05555555555555555, 'finite': 0.05555555555555555, 'derivation': 0.05555555555555555, 'turing': 0.05555555555555555, 'introduction': 0.05555555555555555, 'basics': 0.05555555555555555, 'comparison': 0.05555555555555555, 'logic': 0.05555555555555555, 'functions': 0.05555555555555555, 'practical': 0.05555555555555555, 'kr': 0.05555555555555555, 'database': 0.05555555555555555, 'implementation': 0.05555555555555555, 'scripts': 0.05555555555555555}"
lambda,"{'calculi': 0.5, 'calculus': 0.5}"
calculi,"{'typed': 0.5, 'models': 0.5}"
typed,"{'polymorphically': 0.5, 'untyped': 0.5}"
polymorphically,{'typed': 1.0}
untyped,{'curry': 1.0}
curry,{'howard': 1.0}
howard,{'isomorphism': 1.0}
rewriting,{'theory': 1.0}
assignment,{'introduction': 1.0}
denotational,{'semantics': 1.0}
complexity,"{'theory': 0.3, 'analysis': 0.2, 'classes': 0.1, 'problems': 0.1, 'design': 0.1, 'substitution': 0.1, 'problem': 0.1}"
6807,{'carleton': 1.0}
5305,{'carleton': 1.0}
5306,"{'carleton': 0.6666666666666666, 'csi': 0.3333333333333333}"
5605,"{'carleton': 0.5, 'cannot': 0.5}"
comp,"{'5900': 0.06493506493506493, '5402': 0.03896103896103896, '5704': 0.025974025974025976, '5007': 0.025974025974025976, '5205': 0.025974025974025976, '6908': 0.025974025974025976, '6907': 0.025974025974025976, '5807': 0.012987012987012988, '5306': 0.012987012987012988, '5307': 0.012987012987012988, '5308': 0.012987012987012988, '5406': 0.012987012987012988, '5707': 0.012987012987012988, '5501': 0.012987012987012988, '5207': 0.012987012987012988, '5001': 0.012987012987012988, '5503': 0.012987012987012988, '5407': 0.012987012987012988, '5302': 0.012987012987012988, '5408': 0.012987012987012988, '5301': 0.012987012987012988, '5204': 0.012987012987012988, '5108': 0.012987012987012988, '5409': 0.012987012987012988, '5002': 0.012987012987012988, '5305': 0.012987012987012988, '5004': 0.012987012987012988, '5209': 0.012987012987012988, '5110': 0.012987012987012988, '5201': 0.012987012987012988, '5103': 0.012987012987012988, '5310': 0.012987012987012988, '5111': 0.012987012987012988, '5112': 0.012987012987012988, '5606': 0.012987012987012988, '5703': 0.012987012987012988, '5008': 0.012987012987012988, '5709': 0.012987012987012988, '5805': 0.012987012987012988, '5210': 0.012987012987012988, '5309': 0.012987012987012988, '5304': 0.012987012987012988, '5203': 0.012987012987012988, '5604': 0.012987012987012988, '5100': 0.012987012987012988, '5206': 0.012987012987012988, '5107': 0.012987012987012988, '5003': 0.012987012987012988, '5101': 0.012987012987012988, '5102': 0.012987012987012988, '5104': 0.012987012987012988, '5405': 0.012987012987012988, '5505': 0.012987012987012988, '5401': 0.012987012987012988, '5902': 0.012987012987012988, '5901': 0.012987012987012988, '5903': 0.012987012987012988, '6100': 0.012987012987012988, '6601': 0.012987012987012988, '6603': 0.012987012987012988, '6604': 0.012987012987012988, '6605': 0.012987012987012988, '6602': 0.012987012987012988, '6104': 0.012987012987012988, '6902': 0.012987012987012988, '6901': 0.012987012987012988}"
